date,precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_max,surface_pressure_mean,pluie_cumul_3j,pluie_cumul_7j,pluie_cumul_15j,humidite_moyenne_7j,amplitude_thermique,risque_proxy_pluviometrique,inondation_reelle
2019-10-14,12.6,27.2,24.3,25.3,89,18.7,1009.4,23.5,67.5,114.1,89.0,2.8999999999999986,0,1
2019-10-15,3.3,27.8,24.2,25.5,89,12.8,1009.3,25.5,67.19999999999999,105.39999999999999,89.14285714285714,3.6000000000000014,0,1
2019-10-16,13.0,27.3,23.8,25.2,90,16.0,1009.4,28.9,63.699999999999996,118.30000000000001,89.57142857142857,3.5,0,1
2019-10-17,12.1,28.2,23.1,25.4,87,13.7,1009.6,28.4,66.1,128.79999999999998,89.14285714285714,5.099999999999998,0,1
2019-10-18,13.6,27.2,24.2,25.2,90,14.5,1009.1,38.7,65.5,139.5,89.0,3.0,0,1
2019-10-19,9.3,27.5,23.8,25.2,89,12.7,1008.8,35.0,73.5,144.20000000000002,89.0,3.6999999999999993,0,1
2019-10-20,73.7,27.0,23.3,24.6,92,10.6,1009.4,96.6,137.6,214.79999999999998,89.42857142857143,3.6999999999999993,1,1
2019-10-21,1.5,28.9,23.6,25.9,86,15.6,1009.0,84.50000000000001,126.50000000000001,203.29999999999998,89.0,5.299999999999997,1,1
2019-10-22,8.4,28.4,24.4,25.7,89,12.1,1007.7,83.60000000000002,131.60000000000002,202.4,89.0,4.0,1,1
2019-10-23,15.3,26.5,23.8,25.0,91,11.6,1007.4,25.200000000000003,133.9,214.1,89.14285714285714,2.6999999999999993,0,1
2019-10-24,7.6,28.0,23.9,25.8,88,14.4,1008.0,31.3,129.4,205.20000000000002,89.28571428571429,4.100000000000001,0,1
2019-10-25,14.7,27.4,24.0,25.4,92,11.6,1008.6,37.599999999999994,130.5,210.2,89.57142857142857,3.3999999999999986,0,1
2019-10-26,17.9,28.3,24.1,25.5,90,10.8,1009.1,40.2,139.1,213.9,89.71428571428571,4.199999999999999,0,1
2019-10-27,18.0,27.0,24.0,25.1,90,11.5,1009.2,50.599999999999994,83.4,230.6,89.42857142857143,3.0,1,1
2019-10-28,15.3,26.5,23.7,24.8,92,9.2,1008.7,51.199999999999996,97.20000000000002,236.29999999999998,90.28571428571429,2.8000000000000007,1,1
2019-10-29,6.4,28.5,23.6,25.6,88,14.4,1007.9,39.699999999999996,95.2,230.1,90.14285714285714,4.899999999999999,0,1
2019-10-30,10.7,27.6,23.9,25.4,89,11.3,1008.3,32.4,90.60000000000001,237.5,89.85714285714286,3.700000000000003,0,1
2019-10-31,4.5,28.4,23.5,25.5,90,13.8,1008.9,21.6,87.50000000000001,229.0,90.14285714285714,4.899999999999999,0,1
2019-11-01,3.7,28.4,23.7,25.8,89,11.3,1008.1,18.9,76.50000000000001,220.6,89.71428571428571,4.699999999999999,0,0
2019-11-02,17.7,26.9,23.9,25.2,93,12.7,1007.9,25.9,76.30000000000001,224.7,90.14285714285714,3.0,0,0
2019-11-03,16.0,28.1,24.0,25.6,90,11.5,1008.7,37.4,74.30000000000001,231.39999999999998,90.14285714285714,4.100000000000001,0,0
2019-11-04,18.8,27.7,23.3,25.1,91,10.9,1009.8,52.5,77.80000000000001,176.5,90.0,4.399999999999999,1,0
2019-11-05,12.0,28.2,24.2,25.7,90,12.9,1009.4,46.8,83.4,187.0,90.28571428571429,4.0,0,0
2019-11-06,6.2,28.1,24.0,26.0,89,13.3,1008.0,37.0,78.9,184.79999999999998,90.28571428571429,4.100000000000001,0,0
2019-11-07,11.1,27.7,23.0,25.5,88,12.2,1008.0,29.3,85.50000000000001,180.60000000000002,90.0,4.699999999999999,0,0
2019-11-08,4.0,29.6,25.0,26.7,87,8.8,1007.0,21.3,85.80000000000003,177.0,89.71428571428571,4.600000000000001,0,0
2019-11-09,40.1,28.6,24.3,25.7,91,11.5,1007.2,55.2,108.20000000000002,202.4,89.42857142857143,4.300000000000001,1,0
2019-11-10,13.0,27.6,24.0,25.6,92,11.3,1007.1,57.1,105.20000000000002,197.5,89.71428571428571,3.6000000000000014,1,0
2019-11-11,17.3,28.5,24.3,25.8,90,12.6,1006.6,70.4,103.7,196.8,89.57142857142857,4.199999999999999,1,0
2019-11-12,37.9,26.2,24.0,24.7,94,13.7,1007.0,68.19999999999999,129.60000000000002,219.40000000000003,90.14285714285714,2.1999999999999993,1,0
2019-11-13,4.8,29.1,23.6,26.0,89,13.7,1006.4,59.99999999999999,128.20000000000002,217.8,90.14285714285714,5.5,1,0
2019-11-14,47.8,27.2,24.2,25.2,92,13.0,1007.4,90.49999999999999,164.9,254.89999999999998,90.71428571428571,3.0,1,0
2019-11-15,9.0,28.2,24.1,25.7,92,12.1,1007.1,61.599999999999994,169.9,259.4,91.42857142857143,4.099999999999998,1,0
2019-11-16,22.5,27.4,23.5,25.2,92,13.5,1007.0,79.3,152.3,278.2,91.57142857142857,3.8999999999999986,1,0
2019-11-17,13.9,28.1,24.4,25.5,93,10.2,1007.1,45.4,153.20000000000002,274.40000000000003,91.71428571428571,3.700000000000003,0,0
2019-11-18,1.9,28.4,24.2,26.1,90,11.5,1007.0,38.3,137.8,260.3,91.71428571428571,4.199999999999999,0,0
2019-11-19,5.1,29.0,24.3,26.4,88,10.8,1007.4,20.9,105.00000000000001,246.6,90.85714285714286,4.699999999999999,0,0
2019-11-20,33.5,27.2,23.8,24.9,93,15.6,1007.8,40.5,133.70000000000002,268.1,91.42857142857143,3.3999999999999986,0,0
2019-11-21,66.0,25.4,23.4,24.2,94,8.3,1009.3,104.6,151.90000000000003,327.9,91.71428571428571,2.0,1,0
2019-11-22,1.7,28.1,24.0,25.9,87,13.4,1008.9,101.2,144.60000000000002,318.5,91.0,4.100000000000001,1,0
2019-11-23,0.4,29.1,24.5,26.5,86,10.5,1008.1,68.09999999999998,122.50000000000001,314.9,90.14285714285714,4.600000000000001,1,0
2019-11-24,2.9,29.5,25.1,26.7,85,13.1,1008.1,4.999999999999986,111.50000000000001,277.69999999999993,89.0,4.399999999999999,0,0
2019-11-25,21.0,28.4,24.2,25.6,91,12.7,1008.3,24.299999999999986,130.60000000000002,285.69999999999993,89.14285714285714,4.199999999999999,0,0
2019-11-26,22.6,27.9,23.6,25.3,91,12.2,1008.5,46.499999999999986,148.10000000000002,291.0,89.57142857142857,4.299999999999997,0,0
2019-11-27,4.4,28.5,24.2,26.0,88,12.8,1008.3,47.99999999999999,119.00000000000001,257.5,88.85714285714286,4.300000000000001,0,0
2019-11-28,4.2,29.3,25.0,26.5,87,11.9,1008.3,31.19999999999999,57.20000000000002,256.9,87.85714285714286,4.300000000000001,0,0
2019-11-29,16.3,28.7,24.2,26.3,88,10.1,1008.3,24.899999999999988,71.80000000000001,225.39999999999998,88.0,4.5,0,0
2019-11-30,22.3,28.8,23.6,25.7,90,12.2,1008.4,42.79999999999998,93.70000000000002,238.7,88.57142857142857,5.199999999999999,0,0
2019-12-01,15.1,28.3,23.4,25.7,88,12.3,1008.3,53.69999999999999,105.90000000000002,231.29999999999998,89.0,4.900000000000002,1,0
2019-12-02,24.0,26.7,24.3,25.2,92,12.3,1008.5,61.399999999999984,108.90000000000002,241.4,89.14285714285714,2.3999999999999986,1,0
2019-12-03,7.6,27.7,24.0,25.6,91,13.1,1008.3,46.69999999999998,93.9,247.1,89.14285714285714,3.6999999999999993,0,0
2019-12-04,6.1,28.8,24.0,26.0,88,15.6,1008.0,37.69999999999999,95.60000000000002,248.1,89.14285714285714,4.800000000000001,0,0
2019-12-05,10.7,27.1,24.4,25.4,91,11.1,1007.7,24.399999999999984,102.10000000000002,225.3,89.71428571428571,2.700000000000003,0,0
2019-12-06,23.0,28.5,23.4,25.4,89,11.6,1008.4,39.79999999999998,108.80000000000001,182.3,89.85714285714286,5.100000000000001,0,0
2019-12-07,21.5,27.6,24.0,25.2,92,9.3,1008.9,55.19999999999999,108.0,202.10000000000002,90.14285714285714,3.6000000000000014,1,0
2019-12-08,4.1,28.6,23.4,25.8,88,13.4,1008.1,48.59999999999999,97.00000000000001,205.8,90.14285714285714,5.200000000000003,0,0
2019-12-09,33.5,27.3,23.6,24.9,93,13.2,1008.9,59.09999999999999,106.50000000000001,236.4,90.28571428571429,3.6999999999999993,1,0
2019-12-10,2.0,29.1,24.1,25.7,88,13.9,1008.3,39.59999999999999,100.90000000000002,217.4,89.85714285714286,5.0,0,0
2019-12-11,6.4,29.2,24.2,26.0,87,10.1,1008.0,41.899999999999984,101.20000000000002,201.20000000000002,89.71428571428571,5.0,0,0
2019-12-12,4.9,29.0,23.9,26.0,89,10.7,1008.1,13.299999999999986,95.40000000000002,201.70000000000002,89.42857142857143,5.100000000000001,0,0
2019-12-13,14.6,28.9,23.2,25.4,89,10.1,1009.0,25.899999999999984,87.00000000000001,212.10000000000002,89.42857142857143,5.699999999999999,0,0
2019-12-14,7.9,28.9,24.4,25.7,89,12.8,1009.5,27.399999999999988,73.40000000000002,203.70000000000002,89.0,4.5,0,0
2019-12-15,3.5,28.7,24.2,26.1,89,12.0,1008.3,25.999999999999986,72.80000000000001,184.9,89.14285714285714,4.5,0,0
2019-12-16,5.8,28.5,24.3,26.3,89,9.7,1006.7,17.199999999999985,45.100000000000016,175.6,88.57142857142857,4.199999999999999,0,0
2019-12-17,15.7,27.8,24.4,25.6,91,10.2,1007.1,24.999999999999986,58.80000000000001,167.3,89.0,3.400000000000002,0,0
2019-12-18,28.5,26.7,23.4,24.8,92,10.4,1008.6,49.999999999999986,80.90000000000002,188.20000000000002,89.71428571428571,3.3000000000000007,0,0
2019-12-19,9.0,29.5,24.1,26.0,88,9.4,1008.5,53.19999999999999,85.00000000000001,191.10000000000002,89.57142857142857,5.399999999999999,1,0
2019-12-20,4.8,28.4,24.4,26.1,89,10.7,1008.8,42.29999999999998,75.20000000000002,185.2,89.57142857142857,4.0,0,0
2019-12-21,7.6,29.0,24.1,25.9,89,12.3,1009.0,21.399999999999984,74.9,169.79999999999998,89.57142857142857,4.899999999999999,0,0
2019-12-22,10.1,28.7,24.2,26.2,89,11.9,1008.9,22.499999999999986,81.50000000000001,158.4,89.57142857142857,4.5,0,0
2019-12-23,7.9,29.0,24.6,26.1,89,14.3,1008.4,25.599999999999987,83.60000000000001,162.2,89.57142857142857,4.399999999999999,0,0
2019-12-24,8.3,28.1,24.3,26.1,89,8.5,1008.7,26.29999999999999,76.20000000000002,137.0,89.28571428571429,3.8000000000000007,0,0
2019-12-25,9.0,29.0,24.7,26.5,88,12.5,1008.2,25.19999999999999,56.70000000000001,144.0,88.71428571428571,4.300000000000001,0,0
2019-12-26,12.0,28.8,24.9,26.3,90,13.0,1008.2,29.29999999999999,59.70000000000002,149.6,89.0,3.900000000000002,0,0
2019-12-27,7.0,29.3,24.6,26.5,88,13.0,1008.1,27.999999999999986,61.90000000000001,151.7,88.85714285714286,4.699999999999999,0,0
2019-12-28,9.8,28.5,25.0,26.4,91,12.6,1007.2,28.799999999999983,64.10000000000001,146.9,89.14285714285714,3.5,0,0
2019-12-29,5.5,29.6,24.3,26.5,88,13.7,1007.0,22.299999999999983,59.50000000000002,144.5,89.0,5.300000000000001,0,0
2019-12-30,12.6,29.0,25.0,26.6,90,10.1,1006.8,27.899999999999984,64.20000000000002,153.6,89.14285714285714,4.0,0,0
2019-12-31,7.6,29.1,24.7,26.5,90,10.5,1007.2,25.699999999999985,63.500000000000014,155.4,89.28571428571429,4.400000000000002,0,0
2020-01-01,8.3,28.7,24.9,26.5,90,13.3,1007.5,28.499999999999986,62.80000000000002,148.0,89.57142857142857,3.8000000000000007,0,0
2020-01-02,5.4,28.7,25.2,26.5,89,13.0,1007.9,21.299999999999986,56.20000000000002,124.9,89.42857142857143,3.5,0,0
2020-01-03,8.4,29.1,25.0,26.8,87,11.2,1008.5,22.099999999999987,57.600000000000016,124.30000000000001,89.28571428571429,4.100000000000001,0,0
2020-01-04,21.7,29.1,24.1,25.9,91,10.8,1009.2,35.499999999999986,69.50000000000001,141.20000000000002,89.28571428571429,5.0,0,0
2020-01-05,6.8,29.1,24.1,26.1,87,15.6,1008.7,36.899999999999984,70.80000000000001,140.4,89.14285714285714,5.0,0,0
2020-01-06,10.6,28.7,24.2,25.9,90,11.2,1007.3,39.09999999999998,68.80000000000001,140.89999999999998,89.14285714285714,4.5,0,0
2020-01-07,20.5,28.6,23.4,25.5,90,13.3,1007.5,37.899999999999984,81.70000000000002,153.5,89.14285714285714,5.200000000000003,0,0
2020-01-08,12.2,29.4,25.0,26.5,88,12.4,1008.4,43.29999999999998,85.60000000000002,157.4,88.85714285714286,4.399999999999999,0,0
2020-01-09,18.3,26.3,24.6,25.4,93,11.6,1009.2,50.999999999999986,98.50000000000001,166.7,89.42857142857143,1.6999999999999993,1,0
2020-01-10,0.4,29.4,24.7,26.6,83,12.4,1010.1,30.899999999999984,90.50000000000001,155.1,88.85714285714286,4.699999999999999,0,0
2020-01-11,0.2,29.2,24.6,26.6,83,12.0,1010.0,18.899999999999988,69.0,148.3,87.71428571428571,4.599999999999998,0,0
2020-01-12,0.3,29.4,24.2,26.6,88,9.0,1009.3,0.8999999999999858,62.500000000000014,138.79999999999998,87.85714285714286,5.199999999999999,0,0
2020-01-13,0.1,30.0,25.1,27.3,84,13.6,1007.2,0.5999999999999858,52.000000000000014,133.4,87.0,4.899999999999999,0,0
2020-01-14,5.2,29.4,25.6,27.4,85,11.6,1006.4,5.599999999999986,36.70000000000002,126.0,86.28571428571429,3.799999999999997,0,0
2020-01-15,9.3,28.8,25.4,26.7,89,13.4,1007.0,14.599999999999987,33.80000000000001,127.7,86.42857142857143,3.400000000000002,0,0
2020-01-16,15.3,28.9,24.8,26.4,91,13.0,1008.3,29.79999999999999,30.800000000000015,134.70000000000002,86.14285714285714,4.099999999999998,0,0
2020-01-17,21.2,26.4,24.7,25.5,93,12.4,1010.0,45.79999999999998,51.600000000000016,150.5,87.57142857142857,1.6999999999999993,0,0
2020-01-18,0.5,29.7,24.8,26.9,87,10.0,1009.4,36.999999999999986,51.90000000000001,142.6,88.14285714285714,4.899999999999999,0,0
2020-01-19,2.8,29.7,25.1,26.9,88,11.3,1008.5,24.499999999999982,54.40000000000001,123.7,88.14285714285714,4.599999999999998,0,0
2020-01-20,2.5,29.7,24.9,27.2,88,12.2,1007.4,5.799999999999986,56.80000000000001,119.39999999999999,88.71428571428571,4.800000000000001,0,0
2020-01-21,10.6,29.8,25.1,27.2,86,11.6,1008.1,15.899999999999984,62.20000000000001,119.4,88.85714285714286,4.699999999999999,0,0
2020-01-22,3.6,30.0,25.6,27.4,88,9.4,1007.9,16.699999999999985,56.500000000000014,102.5,88.71428571428571,4.399999999999999,0,0
2020-01-23,4.0,30.1,25.7,27.5,89,13.6,1007.7,18.199999999999985,45.20000000000002,94.3,88.42857142857143,4.400000000000002,0,0
2020-01-24,7.1,29.7,25.7,26.9,90,15.0,1008.3,14.699999999999987,31.100000000000012,83.1,88.0,4.0,0,0
2020-01-25,3.5,29.8,25.6,27.2,88,11.4,1008.4,14.599999999999987,34.10000000000001,86.19999999999999,88.14285714285714,4.199999999999999,0,0
2020-01-26,5.0,29.3,25.5,27.1,88,14.5,1009.0,15.599999999999987,36.30000000000001,91.0,88.14285714285714,3.8000000000000007,0,0
2020-01-27,1.7,30.0,25.9,27.6,86,13.8,1008.4,10.199999999999987,35.500000000000014,92.39999999999999,87.85714285714286,4.100000000000001,0,0
2020-01-28,3.9,29.1,25.5,27.1,87,13.0,1008.7,10.599999999999987,28.80000000000001,96.2,88.0,3.6000000000000014,0,0
2020-01-29,5.7,29.8,25.3,27.2,88,14.8,1008.6,11.299999999999986,30.900000000000013,96.69999999999999,88.0,4.5,0,0
2020-01-30,11.7,29.2,25.2,26.8,89,14.6,1009.7,21.299999999999986,38.60000000000001,99.1,88.0,4.0,0,0
2020-01-31,15.8,28.8,23.7,25.9,91,11.9,1010.2,33.19999999999999,47.30000000000001,99.6,88.14285714285714,5.100000000000001,0,0
2020-02-01,6.9,30.1,24.9,26.7,90,12.6,1008.9,34.399999999999984,50.70000000000002,85.3,88.42857142857143,5.200000000000003,0,0
2020-02-02,17.2,29.7,24.8,26.4,90,17.9,1009.2,39.89999999999999,62.90000000000001,102.0,88.71428571428571,4.899999999999999,0,0
2020-02-03,23.5,28.8,23.6,25.6,90,18.7,1010.7,47.59999999999999,84.70000000000002,122.7,89.28571428571429,5.199999999999999,0,0
2020-02-04,0.8,29.3,23.9,26.4,88,12.7,1010.0,41.499999999999986,81.60000000000002,121.0,89.42857142857143,5.400000000000002,0,0
2020-02-05,1.5,29.6,24.2,27.0,86,13.4,1009.0,25.799999999999986,77.40000000000002,111.9,89.14285714285714,5.400000000000002,0,0
2020-02-06,2.8,30.3,24.7,27.0,88,11.7,1008.2,5.099999999999985,68.50000000000001,111.1,89.0,5.600000000000001,0,0
2020-02-07,11.7,28.5,25.1,26.4,90,13.4,1008.3,15.999999999999986,64.40000000000002,118.8,88.85714285714286,3.3999999999999986,0,0
2020-02-08,19.6,28.1,24.0,26.0,91,11.3,1008.9,34.09999999999999,77.10000000000001,131.3,89.0,4.100000000000001,0,0
2020-02-09,13.2,29.0,23.6,26.1,89,14.5,1009.7,44.499999999999986,73.10000000000001,141.0,88.85714285714286,5.399999999999999,0,0
2020-02-10,10.6,30.6,24.6,27.0,89,12.5,1009.1,43.399999999999984,60.20000000000001,146.6,88.71428571428571,6.0,0,0
2020-02-11,8.7,29.6,24.4,26.9,88,10.1,1009.0,32.499999999999986,68.10000000000001,153.6,88.71428571428571,5.200000000000003,0,0
2020-02-12,5.6,29.3,25.8,27.0,87,11.6,1008.6,24.899999999999984,72.20000000000002,155.3,88.85714285714286,3.5,0,0
2020-02-13,8.0,29.1,24.9,26.6,91,12.3,1008.4,22.299999999999983,77.40000000000002,157.6,89.28571428571429,4.200000000000003,0,0
2020-02-14,0.6,30.3,24.6,27.2,87,14.1,1006.8,14.199999999999985,66.30000000000001,146.5,88.85714285714286,5.699999999999999,0,0
2020-02-15,2.6,29.9,26.2,27.7,87,11.9,1006.4,11.199999999999985,49.30000000000001,133.29999999999998,88.28571428571429,3.6999999999999993,0,0
2020-02-16,15.1,29.3,24.8,26.8,89,10.6,1008.0,18.299999999999986,51.20000000000001,141.5,88.28571428571429,4.5,0,0
2020-02-17,8.3,29.2,25.0,26.5,90,11.2,1009.0,25.999999999999986,48.90000000000002,132.6,88.42857142857143,4.199999999999999,0,0
2020-02-18,9.5,29.8,24.6,26.8,89,10.5,1008.9,32.89999999999999,49.70000000000002,118.6,88.57142857142857,5.199999999999999,0,0
2020-02-19,5.5,30.5,25.5,27.3,89,8.6,1007.6,23.299999999999986,49.60000000000002,123.3,88.85714285714286,5.0,0,0
2020-02-20,16.0,30.2,24.4,27.0,89,14.5,1005.7,30.999999999999986,57.60000000000002,137.8,88.57142857142857,5.800000000000001,0,0
2020-02-21,60.1,28.1,24.5,26.0,92,11.0,1006.2,81.6,117.10000000000002,195.1,89.28571428571429,3.6000000000000014,1,0
2020-02-22,9.1,29.0,24.6,26.4,90,12.3,1007.0,85.19999999999999,123.60000000000001,192.5,89.71428571428571,4.399999999999999,1,0
2020-02-23,3.1,29.8,25.5,27.3,87,10.4,1008.1,72.29999999999998,111.60000000000001,176.0,89.42857142857143,4.300000000000001,1,0
2020-02-24,3.5,30.2,26.0,27.6,88,9.0,1007.8,15.699999999999985,106.80000000000001,166.29999999999998,89.14285714285714,4.199999999999999,0,0
2020-02-25,3.6,31.0,26.0,27.8,87,11.9,1006.9,10.199999999999985,100.90000000000002,159.3,88.85714285714286,5.0,0,0
2020-02-26,12.2,28.6,24.8,26.5,90,13.6,1007.6,19.299999999999983,107.60000000000002,162.8,89.0,3.8000000000000007,0,0
2020-02-27,0.0,30.8,24.7,27.4,87,13.4,1006.9,15.799999999999985,91.60000000000002,157.20000000000002,88.71428571428571,6.100000000000001,0,0
2020-02-28,13.1,29.5,26.3,27.6,88,13.8,1007.7,25.299999999999983,44.60000000000001,162.3,88.14285714285714,3.1999999999999993,0,0
2020-02-29,9.9,29.6,25.7,27.1,88,11.7,1007.8,22.999999999999986,45.400000000000006,171.6,87.85714285714286,3.900000000000002,0,0
2020-03-01,6.4,30.7,25.1,27.4,87,13.7,1008.2,29.399999999999984,48.7,175.4,87.85714285714286,5.599999999999998,0,0
2020-03-02,1.6,31.5,25.5,28.0,85,10.7,1009.1,17.899999999999984,46.800000000000004,161.9,87.42857142857143,6.0,0,0
2020-03-03,6.9,30.9,24.5,27.4,87,9.2,1009.7,14.899999999999986,50.10000000000001,160.5,87.42857142857143,6.399999999999999,0,0
2020-03-04,10.5,29.6,25.8,27.3,90,13.3,1009.3,18.999999999999986,48.400000000000006,161.5,87.42857142857143,3.8000000000000007,0,0
2020-03-05,0.6,31.0,26.1,27.9,86,11.0,1008.0,17.999999999999986,49.00000000000001,156.6,87.28571428571429,4.899999999999999,0,0
2020-03-06,6.6,30.3,26.2,27.7,86,14.7,1007.2,17.699999999999985,42.50000000000001,147.2,87.0,4.100000000000001,0,0
2020-03-07,24.6,27.9,24.6,25.8,92,14.1,1008.2,31.799999999999986,57.20000000000001,111.7,87.57142857142857,3.299999999999997,0,1
2020-03-08,0.0,30.8,23.9,27.0,83,12.1,1007.8,31.199999999999985,50.80000000000001,102.60000000000001,87.0,6.900000000000002,0,0
2020-03-09,2.6,30.9,26.7,28.3,84,15.1,1007.1,27.19999999999999,51.80000000000001,102.1,86.85714285714286,4.199999999999999,0,0
2020-03-10,7.3,29.8,26.2,27.8,88,10.6,1006.4,9.899999999999986,52.20000000000001,105.9,87.0,3.6000000000000014,0,0
2020-03-11,16.5,29.5,24.9,26.7,89,13.6,1007.2,26.399999999999984,58.20000000000001,118.80000000000001,86.85714285714286,4.600000000000001,0,0
2020-03-12,4.2,30.8,25.5,28.0,86,9.7,1007.2,27.999999999999982,61.80000000000001,110.8,86.85714285714286,5.300000000000001,0,0
2020-03-13,2.4,30.3,26.4,28.0,86,9.8,1006.7,23.099999999999984,57.60000000000001,113.2,86.85714285714286,3.900000000000002,0,0
2020-03-14,5.1,29.3,25.4,27.0,90,12.8,1007.6,11.699999999999982,38.10000000000001,105.2,86.57142857142857,3.900000000000002,0,0
2020-03-15,12.1,28.7,25.2,26.4,92,14.2,1007.2,19.59999999999998,50.2,107.4,87.85714285714286,3.5,0,0
2020-03-16,8.4,29.9,25.0,26.9,90,12.7,1006.8,25.599999999999984,56.0,109.39999999999999,88.71428571428571,4.899999999999999,0,0
2020-03-17,1.8,30.0,25.6,27.3,89,11.7,1006.9,22.299999999999983,50.50000000000001,109.6,88.85714285714286,4.399999999999999,0,0
2020-03-18,10.9,29.0,25.5,26.6,90,12.5,1007.6,21.099999999999984,44.900000000000006,113.6,89.0,3.5,0,0
2020-03-19,23.8,26.4,25.0,25.7,92,13.6,1008.4,36.499999999999986,64.5,126.9,89.85714285714286,1.3999999999999986,0,0
2020-03-20,23.7,28.3,25.1,25.9,91,12.8,1008.9,58.399999999999984,85.80000000000001,150.0,90.57142857142857,3.1999999999999993,1,0
2020-03-21,0.4,30.4,24.6,27.1,84,10.5,1007.3,47.89999999999998,81.10000000000001,143.8,89.71428571428571,5.799999999999997,0,0
2020-03-22,12.8,30.0,24.1,26.9,88,12.4,1007.4,36.899999999999984,81.80000000000001,132.0,89.14285714285714,5.899999999999999,0,0
2020-03-23,39.0,28.2,24.0,25.9,91,14.9,1007.9,52.19999999999999,112.4,171.0,89.28571428571429,4.199999999999999,1,0
2020-03-24,16.9,29.4,24.9,26.4,89,12.8,1007.8,68.69999999999999,127.50000000000001,185.3,89.28571428571429,4.5,1,0
2020-03-25,13.7,27.7,24.7,25.7,91,16.2,1008.5,69.59999999999998,130.3,191.7,89.42857142857143,3.0,1,0
2020-03-26,1.5,29.7,24.0,26.6,85,12.6,1008.0,32.09999999999998,108.0,176.7,88.42857142857143,5.699999999999999,0,0
2020-03-27,0.0,31.1,25.4,27.9,84,14.3,1007.1,15.199999999999985,84.30000000000001,172.5,87.42857142857143,5.700000000000003,0,0
2020-03-28,12.5,28.5,24.1,26.5,88,12.1,1008.2,13.999999999999986,96.4,182.6,88.0,4.399999999999999,0,0
2020-03-29,11.0,29.1,25.2,26.9,89,12.4,1007.3,23.499999999999986,94.60000000000001,188.5,88.14285714285714,3.900000000000002,0,0
2020-03-30,2.3,30.5,25.1,27.1,89,6.4,1006.5,25.799999999999986,57.900000000000006,178.70000000000002,87.85714285714286,5.399999999999999,0,0
2020-03-31,3.3,30.5,26.1,27.9,87,11.0,1006.3,16.599999999999987,44.300000000000004,173.6,87.57142857142857,4.399999999999999,0,0
2020-04-01,35.8,28.6,24.1,26.3,90,13.0,1008.0,41.399999999999984,66.4,207.6,87.42857142857143,4.5,0,0
2020-04-02,1.9,30.7,25.2,27.6,86,12.2,1006.9,40.999999999999986,66.80000000000001,198.6,87.57142857142857,5.5,0,0
2020-04-03,21.6,30.0,25.3,27.1,90,15.8,1007.3,59.29999999999998,88.4,196.4,88.42857142857143,4.699999999999999,1,0
2020-04-04,102.3,27.2,24.1,25.6,92,15.0,1008.9,125.79999999999998,178.2,275.0,89.0,3.099999999999998,1,0
2020-04-05,0.0,30.9,24.0,27.2,84,14.6,1008.3,123.89999999999998,167.2,274.6,88.28571428571429,6.899999999999999,1,0
2020-04-06,18.0,27.6,24.4,26.1,91,17.2,1008.7,120.29999999999998,182.89999999999998,279.79999999999995,88.57142857142857,3.200000000000003,1,0
2020-04-07,2.5,29.9,24.8,26.8,90,10.1,1008.2,20.499999999999986,182.10000000000002,243.29999999999998,89.0,5.099999999999998,0,0
2020-04-08,14.9,30.1,25.4,26.8,91,12.9,1007.5,35.399999999999984,161.2,241.29999999999998,89.14285714285714,4.700000000000003,0,0
2020-04-09,5.7,28.9,25.0,26.6,89,11.2,1007.3,23.099999999999987,165.0,233.29999999999998,89.57142857142857,3.8999999999999986,0,0
2020-04-10,12.3,30.1,24.7,26.7,89,10.8,1007.4,32.89999999999999,155.7,244.1,89.42857142857143,5.400000000000002,0,0
2020-04-11,101.0,27.6,24.0,25.4,93,11.0,1008.9,119.0,154.40000000000003,345.1,89.57142857142857,3.6000000000000014,1,0
2020-04-12,21.2,29.3,24.4,26.6,83,11.4,1008.7,134.5,175.60000000000002,353.8,89.42857142857143,4.900000000000002,1,0
2020-04-13,0.5,30.3,24.8,27.1,85,12.0,1008.5,122.7,158.10000000000002,343.3,88.57142857142857,5.5,1,0
2020-04-14,2.4,30.4,25.7,27.7,86,9.4,1007.3,24.099999999999998,158.00000000000003,343.4,88.0,4.699999999999999,0,0
2020-04-15,24.8,29.9,25.2,26.8,89,11.1,1007.3,27.7,167.9,364.9,87.71428571428571,4.699999999999999,0,0
2020-04-16,10.3,29.1,25.2,26.4,91,12.2,1007.5,37.5,172.50000000000003,339.40000000000003,88.0,3.900000000000002,0,0
2020-04-17,4.6,28.3,24.3,26.0,91,13.2,1007.6,39.7,164.8,342.09999999999997,88.28571428571429,4.0,0,0
2020-04-18,0.6,30.9,25.3,27.4,86,14.4,1008.3,15.5,64.40000000000002,321.1,87.28571428571429,5.599999999999998,0,0
2020-04-19,17.1,29.5,24.5,26.6,88,14.4,1010.0,22.3,60.30000000000001,235.9,88.0,5.0,0,0
2020-04-20,14.6,26.8,24.3,25.3,92,15.0,1010.4,32.300000000000004,74.4,250.5,89.0,2.5,0,0
2020-04-21,1.2,29.4,23.5,26.3,88,12.7,1008.6,32.9,73.20000000000002,233.70000000000002,89.28571428571429,5.899999999999999,0,0
2020-04-22,0.2,29.3,25.2,27.2,83,10.9,1008.2,16.0,48.600000000000016,231.4,88.42857142857143,4.100000000000001,0,0
